P41877	P41877
P41935	P41935
P42581	P42581
P42582	P42582
P42582	A0A494B983
P42582	O35767
P43345	P43345
P43609	P43609
P43699	P43699
P46600	P46600
P46601	P46601
P46607	P46607
P46607	F4HQC0
P46609	P46609
P46639	P46639
P46640	P46640
P46640	A0A1P8ANX6
P46668	P46668
P46678	P46678
P47239	P47239
P47239	A0A1S6QCC5
P47239	A0A5K1UQD3
P47902	P47902
P48731	P48731
P48742	P48742
P48742	P63006
P48742	A7Z015
P48742	P53411
P48742	Q5IS44
P48742	Q5ISK2
P48742	Q6PVU4
P48742	A0A1B4ZDQ2
P48742	F6UGX4
P48742	Q3URX6
P49640	P49640
P49777	P49777
P50211	P50211
P50211	P61371
P50211	P53405
P50211	A8K3X7
P50211	F2W891
P50211	Q8BTH7
P50211	Q08B34
P50219	P50219
P50221	P50221
P50458	P50458
P50458	Q9Z0S2
P50458	C4TJC6
P50458	F6TBF3
P50458	U3C3V9
P50458	B3KNJ5
P50481	P50481
P50481	A2ALD8
P52945	P52945
P52947	P52947
P52947	P52946
P52947	C6KE18
P52952	P52952
P52955	P52955
P53127	P53127
P53201	P53201
P54103	P54103
P54103	Q7TQ20
P54103	Q99543
P54103	A0A0G2JSM0
P54103	E9Q9H2
P54103	A0A8I6G953
P54103	E9Q9H3
P54103	Q4R8H2
P54103	H2R517
P54103	Q1RMH9
P54103	U3F6A2
P54103	G2HEM0
P54103	H9FSY0
P54103	K9J266
P54103	K9K2J0
P54103	U3EDE9
P54274	P54274
P54274	O55036
P54274	H2R473
P54274	A8K914
P54821	P54821
P54821	P63013
P54821	Q05437
P54821	G3UZ44
P54821	G3V2N3
P54821	A2VE85
P54821	F7GR75
P54821	F6R2P0
P54821	I2CX79
P54821	A0A076JUR3
P54821	K9IV93
P54821	Q8UVD3
P56177	P56177
P56177	Q64317
P56177	A6H733
P56177	A0A2R8N712
P56177	Q53SU3
P56178	P56178
P56178	P70396
P56178	P50575
P56178	Q1RMR7
P56178	U3CZY2
P56178	U6CRR0
P56178	A0A1S6L508
P67430	P67430
P70178	P70178
P70284	P70284
P70284	D3Z0Q5
P70284	G3UWC5
P70284	Q3TVD4
P70354	P70354
P78411	P78411
P78412	P78412
P78413	P78413
P78415	P78415
P78426	P78426
P79005	P79005
P79937	P79937
P79937	B7ZRS8
P81067	P81067
P83949	P83949
P92948	P92948
P92973	P92973
P97436	P97436
P97458	P97458
P97474	P97474
P97474	Q99697
P97474	D6RFI4
P97474	F7GV60
P97496	P97496
P97496	Q3UNN4
P97496	Q3UMX0
P97496	Q3UPK0
P97503	P97503
P9WJW3	P9WJW3
P9WMC1	P9WMC1
Q00056	Q00056
Q02283	Q02283
Q02336	Q02336
Q02457	Q02457
Q02548	Q02548
Q02548	Q02650
Q02548	A2AKM6
Q02548	G9KFA0
Q02548	I3WD94
Q02548	Q9W601
Q02591	Q02591
Q03372	Q03372
Q03654	Q03654
Q04741	Q04741
Q04741	Q04742
Q04741	F7AFG5
Q04743	Q04743
Q05466	Q05466
Q05917	Q05917
Q05925	Q05925
Q06065	Q06065
Q06337	Q06337
Q06453	Q06453
Q08773	Q08773
Q0D3I7	Q0D3I7
Q0GGX2	Q0GGX2
Q0J995	Q0J995
Q0JIC2	Q0JIC2
Q0JIC2	A2WW87
Q0JIC2	B7E984
Q0WV12	Q0WV12
Q10135	Q10135
Q10274	Q10274
Q12457	Q12457
Q15475	Q15475
Q15475	Q62231
Q15475	E5DCJ4
Q15475	J9P3S7
Q15475	Q99P83
Q15475	U3E127
Q15475	H9ZCI8
Q15475	K7DJ14
Q15475	Q8BSP4
Q15475	U3EK03
Q15554	Q15554
Q15554	F1S2L2
Q15554	K9ISP2
Q15554	I2CTL7
Q15911	Q15911
Q18533	Q18533
Q1A3B0	Q1A3B0
Q21192	Q21192
Q21836	Q21836
Q23175	Q23175
Q24248	Q24248
Q24256	Q24256
Q24368	Q24368
Q24JK1	Q24JK1
Q2MHN3	Q2MHN3
Q38796	Q38796
Q38897	Q38897
Q39123	Q39123
Q3UL53	Q3UL53
Q42379	Q42379
Q45EK2	Q45EK2
Q4G2I2	Q4G2I2
Q53KK6	Q53KK6
Q59E36	Q59E36
